iter	Passed	Remaining
421	184231	77708
422	184891	77365
423	185303	76918
424	185854	76528
425	186322	76103
426	186721	75650
427	187108	75193
428	187429	74709
429	187817	74253
430	188245	73813
431	188688	73378
432	188980	72886
433	189382	72436
434	189957	72052
435	190357	71602
436	190770	71156
437	191322	70763
438	191778	70333
439	192146	69871
440	192531	69416
441	192863	68942
442	193267	68494
443	193785	68086
444	194160	67628
445	194556	67178
446	194966	66733
447	195327	66271
448	195796	65846
449	196388	65462
450	197002	65085
451	197437	64647
452	197885	64214
453	198250	63754
454	198673	63313
455	199146	62888
456	199625	62464
457	200026	62016
458	200378	61554
459	200953	61159
460	201410	60729
461	201809	60280
462	202179	59824
463	202638	59393
464	202970	58926
465	203324	58466
466	203765	58031
467	204074	57559
468	204460	57109
469	204933	56683
470	205296	56227
471	205962	55854
472	206708	55500
473	207124	55058
474	207487	54602
475	207817	54137
476	208110	53663
477	208457	53204
478	209066	52812
479	209408	52352
480	209803	51905
481	210192	51457
482	210437	50975
483	211223	50623
484	211611	50175
485	212094	49750
486	212636	49338
487	213124	48913
488	213541	48472
489	213860	48009
490	214154	47541
491	214678	47124
492	215119	46689
493	215541	46249
494	216012	45820
495	216344	45362
496	216972	44966
497	217409	44529
498	217832	44090
499	218395	43679
500	219007	43276
501	219353	42822
502	219857	42397
503	220187	41940
504	220474	41475
505	220920	41040
506	221424	40616
507	221931	40192
508	222330	39748
509	222915	39338
510	223291	38890
511	223646	38439
512	224070	38000
513	224406	37546
514	224863	37113
515	225234	36666
516	225776	36246
517	226129	35796
518	226552	35357
519	226875	34903
520	227234	34455
521	227617	34011
522	228031	33572
523	228493	33140
524	228847	32692
525	229199	32244
526	229553	31797
527	230144	31383
528	230493	30935
529	231060	30517
530	231588	30093
531	232018	29656
532	232412	29215
533	232802	28773
534	233140	28325
535	233506	27881
536	233879	27438
537	234264	26997
538	234652	26556
539	235060	26117
540	235452	25677
541	236086	25263
542	236508	24826
543	237114	24408
544	237550	23973
545	237953	23533
546	238402	23099
547	238863	22665
548	239157	22216
549	239515	21774
550	240025	21345
551	240428	20906
552	240869	20471
553	241254	20031
554	241972	19619
555	242337	19177
556	242689	18735
557	243067	18295
558	243453	17856
559	243893	17420
560	244318	16984
561	244756	16549
562	245064	16105
563	245426	15665
564	245884	15231
565	246142	14785
566	246367	14338
567	246618	13893
568	246918	13452
569	247181	13009
570	247470	12568
571	248124	12145
572	248492	11709
573	248978	11277
574	249675	10855
575	250125	10421
576	250549	9987
577	251001	9553
578	251481	9121
579	251863	8684
580	252227	8248
581	252601	7812
582	253109	7380
583	253475	6944
584	253921	6510
585	254298	6075
586	254613	5638
587	255128	5206
588	255530	4772
589	256168	4341
590	256992	3913
591	257650	3481
592	257983	3045
593	258449	2610
594	259053	2176
595	259440	1741
596	259812	1305
597	260300	870
598	260653	435
599	261226	0
